10000 3333
7438 1012 4.72507627352439
7413 7438 6.43641316874483
14 7413 8.45909793881727
1770 14 0.000765427806790342
8603 1770 7.55985397232063
8615 8603 3.43230765399728
9125 8615 3.78487117500949
6087 9125 5.91159225338547
5596 6087 8.69441902105944
150 5596 4.86272188339502
4898 150 7.88943489116601
178 4898 5.78581499900967
1566 178 9.51267346057488
2191 1566 0.769343703180034
4833 2191 9.29704678311307
8049 4833 7.45317644003624
1961 8049 6.42987045284354
7207 1961 9.5688175543744
2853 7207 7.33425838561001
5607 2853 8.86821885856083
3538 5607 9.68241736869583
5957 3538 2.25297322348599
7772 5957 0.114535703090404
8490 7772 6.49926496850103
1877 8490 4.33704113443849
8943 1877 1.18947459138315
3439 8943 2.64217496064244
4502 3439 1.6388942783016
7495 4502 2.08529484129439
1853 7495 1.85693379049457
7551 1853 5.2665315416348
8171 7551 0.29906186391802
3931 8171 6.11008774656607
4102 3931 1.52236430549056
9614 4102 3.46953330339428
1918 9614 6.30908464973462
7278 1918 1.59412392042906
5410 7278 3.60517467760207
9737 5410 2.28390258734148
5603 9737 5.25229842007352
5564 5603 1.2858379172614
6581 5564 0.270732597733634
9053 6581 2.51646436499069
3794 9053 8.95726690895064
8113 3794 8.9466189754155
7110 8113 8.6578572985265
9442 7110 1.39037108622031
8019 9442 6.40200244073501
9532 8019 3.47381837433868
4059 9532 8.06842628052824
4917 4059 7.22202792122001
9453 4917 7.09473571936773
365 9453 3.02723770294858
3768 365 6.43361053262499
9538 3768 6.31295521252095
6040 9538 7.26235048879662
6584 6040 1.58249891816961
403 6584 4.42008053189273
7077 403 0.363778078515189
6871 7077 7.50767691228308
3097 6871 9.99290019753698
3065 3097 4.65085343302366
5741 3065 4.40698623487062
5804 5741 2.98941564323716
2201 5804 9.86206471477413
6265 2201 1.6892799824841
7248 6265 8.50706022524772
5753 7248 3.63354268523725
6575 5753 1.31289259225024
6930 6575 5.67099781756003
3292 6930 1.29101337772422
4877 3292 2.40262326389061
7750 4877 5.08402940922377
4779 7750 8.7675059354466
4013 4779 9.7493519283341
5963 4013 4.22954105819091
5290 5963 5.29326776977836
1914 5290 9.02634324253786
2454 1914 7.68690887812706
708 2454 6.86472726402915
8905 708 1.67800155935748
1774 8905 0.556682219072862
6224 1774 4.70496027515477
1329 6224 7.59105208751411
5610 1329 9.15605564380382
7218 5610 2.51547685929456
2549 7218 8.66048573779008
2925 2549 6.52811939075864
6683 2925 8.14591688980993
2424 6683 1.89813217227755
5744 2424 7.17538816078555
1387 5744 8.07778333778803
4668 1387 1.24359551068618
3564 4668 6.74899065358108
6778 3564 7.95794067047748
3276 6778 6.95528401322665
8956 3276 0.574048866352364
8737 8956 7.08075926288348
3014 8737 3.45068202054161
6076 3014 4.20547711141925
9579 6076 5.41830297145918
8538 9579 0.528328567754279
2530 8538 2.63343474470698
9475 2530 1.62121091864297
2773 9475 1.56311009054587
4807 2773 8.56126383872027
1418 4807 1.68707350783389
947 1418 0.0609819360665043
8589 947 2.22818392414023
6599 8589 6.9405760057818
4423 6599 5.66312422176249
1776 4423 8.30557861611258
368 1776 5.39675701470724
9238 368 1.02920851153545
8924 9238 5.30622761733806
2911 8924 4.29850080987993
8269 2911 3.90840812635258
4402 8269 2.55200422105947
9792 4402 6.7409540890193
3530 9792 9.88252064828121
4179 3530 2.76881047718728
6660 4179 9.44974467371811
7984 6660 6.86140975347595
9062 7984 3.47482870455284
3333 9062 2.78925482825979
4599 3333 4.58318208704117
8858 4599 3.95152678858178
9541 8858 2.51578741079332
8751 9541 0.889504557961622
2735 8751 2.21681264783502
7150 2735 1.31588424420951
3636 7150 8.98139182618596
8208 3636 5.1807429758129
3794 8208 3.44846775068124
4300 3794 1.51535864123357
8500 4300 6.7671159795626
9866 8500 7.29107625453405
9596 9866 3.04962796897929
408 9596 0.178856800147251
615 408 9.33090113396421
1933 615 5.3042584843099
2806 1933 0.54269266868932
7461 2806 1.30183646570028
8279 7461 9.625620445855
3744 8279 8.15300847815234
1097 3744 7.76526629993146
2689 1097 0.444273418963199
2034 2689 2.05643261664594
512 2034 6.3414910822679
9897 512 3.65785052659778
910 9897 8.30518689322471
5388 910 7.96601525918422
1686 5388 4.46723887033652
9823 1686 4.56015947913318
2539 9823 4.77778823512832
4533 2539 1.98074682686471
3296 4533 8.17099322560761
153 3296 4.91260354064156
9591 153 2.77877087745448
2372 9591 6.44348407801974
7987 2372 1.86364693971978
245 7987 8.93331520147331
5425 245 1.89721281495448
9178 5425 5.11366017324352
2525 9178 3.86267358215047
6658 2525 8.5774186424506
5276 6658 4.22301589964231
9444 5276 5.3330066283073
1492 9444 2.4161320192017
4958 1492 6.88407283188656
3649 4958 8.59175939695088
2098 3649 9.93528047032161
7605 2098 9.5005375864282
1634 7605 8.67814604655468
1569 1634 4.92229836915865
9141 1569 6.3209560698019
3632 9141 9.24959454341415
3395 3632 2.51720785176463
1363 3395 7.32539057749303
5983 1363 0.322919246293658
8244 5983 4.40398756480487
8217 8244 8.76085270070082
9161 8217 3.22608871931688
5292 9161 6.75677937021337
8297 5292 7.26813314649956
4949 8297 8.68819743817983
5630 4949 5.86958794180415
4973 5630 6.8794933085616
3025 4973 1.31799493091147
6025 3025 8.70072311898316
3580 6025 9.26967169851107
90 3580 5.37257318716431
1398 90 5.82477008020174
903 1398 1.82145967592124
7044 903 7.91085214024914
7975 7044 5.92122806709884
2541 7975 8.64245695139299
6183 2541 5.93784009778535
167 6183 8.32975435666608
5547 167 4.97836775796063
468 5547 1.65301745226923
2092 468 4.5343789023433
5858 2092 6.07824690994104
7965 5858 7.88247511562705
8679 7965 9.27105058196798
3969 8679 1.02265781453543
3480 3969 9.51027422700033
8134 3480 0.140931297174554
7154 8134 2.88059678517111
1708 7154 2.19992968502698
2111 1708 1.33629954165993
7286 2111 9.39545657060538
4161 7286 3.1098958738006
9756 4161 9.85397980927321
881 9756 9.95372020310096
7892 881 0.353907402040115
7956 7892 7.44562439512531
5156 7956 2.0807119322534
724 5156 5.18857029208444
1509 724 5.80274866803226
8933 1509 2.84634145018526
1395 8933 7.49225434903014
2520 1395 7.27327861131155
5791 2520 1.70709796566118
1052 5791 1.73557509143944
1383 1052 6.16720963628996
5047 1383 3.63720324133563
6878 5047 3.36031711805962
2523 6878 5.03818455354359
3715 2523 0.930999675021731
2431 3715 5.40111697843226
5646 2431 2.56270409803196
9578 5646 7.76933669616408
2599 9578 1.35308574948898
4826 2599 4.34377109583348
8883 4826 2.88891671741968
3952 8883 1.09363816273412
3305 3952 0.709171632652392
7992 3305 1.54811799473261
9361 7992 1.24633755487
4195 9361 9.74266788405867
1781 4195 3.08032569319881
7074 1781 0.936726436465811
1999 7074 9.1316677196642
3303 1999 5.21235768067424
9237 3303 3.74728618433284
7454 9237 4.47037617227661
6800 7454 6.26061517426169
320 6800 3.25737184286975
9902 320 1.0870419994875
820 9902 0.910771912069741
3140 820 2.57562146321622
1559 3140 8.85783969227486
2899 1559 2.29010930510999
7775 2899 6.73776969856046
4076 7775 2.02914882112029
7842 4076 3.05449825392184
7283 7842 8.39075258567892
9213 7283 6.06346187822563
3851 9213 2.99512775723432
7803 3851 3.83150529268743
2590 7803 6.33872676110929
7487 2590 6.19991998546279
6532 7487 5.67874333945642
3697 6532 7.57188609302073
5986 3697 7.13994516170136
4948 5986 6.91434798136353
8784 4948 6.47481652528942
5376 8784 8.51878048586354
1063 5376 9.45480627078968
1810 1063 4.34485141350731
5228 1810 2.86761501246108
152 5228 1.1463597516693
2657 152 7.4667402702487
7515 2657 5.0519811881821
503 7515 0.170006206853976
1116 503 4.37748615342695
6658 1116 0.319864549010909
9764 6658 1.74566377143801
8197 9764 3.16744303040114
4136 8197 7.18089097859586
3746 4136 7.97346545975405
3216 3746 9.85408276038012
3150 3216 1.56235141660378
4253 3150 2.23885009385821
1201 4253 4.93235173391344
5475 1201 3.29052989110689
276 5475 8.00706646632737
5477 276 8.09703914159495
7504 5477 8.98595309017583
1452 7504 8.52619667470034
13 1452 1.46854236153221
4078 13 0.491453631991696
331 4078 6.82536569661085
8430 331 8.39133097767412
7798 8430 6.68563925959493
4409 7798 0.392982309680683
9679 4409 2.20637427159648
3246 9679 0.904135988286008
2533 3246 2.55986851587696
7991 2533 9.71842529882519
4419 7991 5.18780873369469
9884 4419 3.86624213512075
6926 9884 8.4630557071964
1175 6926 5.62745165555253
2319 1175 2.89842143563352
472 2319 2.96553564934978
792 472 7.65045905385936
4006 792 0.858194081641948
739 4006 3.27179914255186
5168 739 9.69158058707389
6930 5168 1.23545896290725
3102 6930 0.649881678373667
7610 3102 3.23765203966321
6786 7610 5.49582425315517
8025 6786 4.51201254023605
4351 8025 6.45911474444528
65 4351 1.96915017949454
4098 65 0.318229092944442
2188 4098 9.8036450442439
6983 2188 2.8970887468618
1142 6983 7.95980590385671
3716 1142 6.85392724331049
4182 3716 6.47282837866332
9226 4182 7.09827771870561
3343 9226 5.93972890070251
4241 3343 6.74794705937725
9199 4241 9.24217484723417
7123 9199 9.07679046269248
1532 7123 5.93990868102868
7892 1532 1.28301405837529
6093 7892 0.558952517873799
2353 6093 7.53481606442005
6619 2353 2.17450738597808
4244 6619 7.06488184701382
7410 4244 1.37700666900034
1911 7410 8.05827834421489
5820 1911 3.8349739592984
7906 5820 6.71160172377935
4267 7906 7.43524991566577
2394 4267 9.66802200148447
4872 2394 3.37611884531345
6951 4872 5.61759277256751
5123 6951 4.87946173815462
4246 5123 1.29055633048022
2534 4246 0.423116497563463
1760 2534 8.49032738905404
8871 1760 9.90421626070489
6862 8871 1.87058551137806
7930 6862 1.03973110827059
4558 7930 3.54690030621125
4294 4558 1.98433525300718
3691 4294 6.56825760558245
6866 3691 2.77188909378584
8390 6866 8.00970231037635
9912 8390 9.22034145213846
7603 9912 6.76726750916043
4116 7603 5.61704999617366
503 4116 5.85487296427768
502 503 7.33996542758664
698 502 3.46565224331169
4839 698 7.86865558609055
9238 4839 7.64415977842528
9189 9238 0.977837337022187
9469 9189 2.02932008578113
9809 9469 3.64626507711382
5337 9809 2.71026439727191
6877 5337 6.9980730454731
5751 6877 1.25905817211997
5918 5751 5.84581248667678
8353 5918 5.96770949155083
4023 8353 4.82954220555943
6277 4023 1.25496632070178
5566 6277 4.23075030376669
6295 5566 5.18571317319665
3274 6295 8.05118402144362
8786 3274 2.65796796039961
5940 8786 3.43367174854155
1992 5940 9.68651087425538
5325 1992 4.79481454415296
651 5325 4.50625216483058
1976 651 9.7493320340222
2799 1976 8.12201775618998
4498 2799 1.92544747093027
6737 4498 9.16520392207399
4807 6737 8.77381716501578
1198 4807 1.23367784098772
5037 1198 9.41422854626925
6857 5037 0.572582893769429
913 6857 8.18093693442695
2611 913 5.31479918047548
3839 2611 6.83666178729059
9557 3839 6.38641404250091
5839 9557 1.22574690211298
3339 5839 3.47162750524941
478 3339 3.50888388111517
8229 478 5.53125663137347
351 8229 6.92643226643913
5871 351 4.71886391962496
741 5871 7.41732122689061
7571 741 0.109221224688376
6214 7571 2.29961466369037
1076 6214 5.44728533401379
5641 1076 5.80214222012732
3279 5641 4.67530744362318
3393 3279 0.510471055495891
6738 3393 3.86557945113363
3864 6738 2.0224955020004
5504 3864 6.47233835582295
389 5504 6.3478819894225
9743 389 5.6454592474574
1977 9743 9.1616030212737
7113 1977 7.37897050280889
4703 7113 7.04615464289322
4876 4703 8.18857501630784
3348 4876 0.722354881502021
1049 3348 2.04496169411055
943 1049 2.14869418558738
6602 943 1.68569516400392
3710 6602 2.71913107116806
7231 3710 6.97108182202793
9979 7231 0.845325120478329
1487 9979 7.45308007546523
8562 1487 9.48915329941006
8308 8562 2.13675507592978
3731 8308 9.01379238866514
7977 3731 7.90792649068063
5211 7977 7.62674828499659
5333 5211 0.186725059994153
6648 5333 1.05730014815453
7146 6648 7.98421295844744
118 7146 8.58648197120463
8977 118 8.15873744329775
6782 8977 3.55377426174915
2712 6782 4.79223005878733
481 2712 0.706202264257207
9213 481 3.26743789616
6438 9213 8.71886265419864
1138 6438 0.889532210445303
7454 1138 5.66860601797689
6615 7454 7.35538619164839
4842 6615 5.73351582376961
2949 4842 6.65800100487782
7283 2949 2.75002411231132
1363 7283 4.28029047615109
2999 1363 7.09831791839083
4544 2999 8.97116313313656
5771 4544 6.59769659838705
1847 5771 0.728268837923274
3980 1847 5.35056691152977
5702 3980 6.58785909705383
946 5702 0.731888007748047
3371 946 3.72614842751329
228 3371 2.71643053795703
1791 228 7.52281202113604
8597 1791 9.48677104843487
8862 8597 7.47151550897495
3178 8862 2.56933277455449
1190 3178 0.0215990065714422
5401 1190 5.68408503556103
7728 5401 8.00743294577227
9468 7728 6.92705377632382
7897 9468 6.70698059375834
4800 7897 9.97615352904266
6051 4800 6.73944475028275
2309 6051 8.64385430275139
6423 2309 0.965497024760076
1474 6423 0.499923776137656
1134 1474 2.8256904508056
6247 1134 0.440263794685798
1136 6247 5.70769312209304
1297 1136 8.2512686814508
6133 1297 0.066655154981099
8421 6133 5.46199938688449
5005 8421 7.26228672525391
4981 5005 4.41887015206081
5912 4981 6.07928431352729
9715 5912 5.67081126638545
3350 9715 1.3540487513924
5293 3350 0.809580790425777
3634 5293 0.260895313200358
4742 3634 5.04387791186037
6637 4742 3.86711607153583
9662 6637 3.45223903272316
8631 9662 2.33152115288487
445 8631 4.29470287410556
2635 445 6.40991151877156
2296 2635 2.48449095528063
56 2296 5.08902458172013
9324 56 2.62729288282674
2294 9324 5.57479846979387
2491 2294 8.5072500967539
7538 2491 3.41952420316897
4761 7538 9.89672518987408
5628 4761 5.22505056622119
8733 5628 6.734004768708
9591 8733 6.57637717393509
2725 9591 9.47304018408364
3548 2725 3.14367026709018
1408 3548 5.467260452258
2899 1408 2.27416625163539
6270 2899 8.09172343788152
9119 6270 6.94304304893276
434 9119 4.70198300342563
744 434 9.2398420701333
6665 744 4.022869470807
7031 6665 9.26136719484244
8008 7031 3.98598651486797
6853 8008 9.52137464643965
7735 6853 9.00244764011081
3217 7735 8.96125223893616
776 3217 6.05978780663438
1694 776 3.07497124808702
8051 1694 2.54291869358486
7485 8051 3.29783225761783
216 7485 4.25352764360813
1882 216 4.93512087488408
8983 1882 9.47677864477971
797 8983 5.83819332404996
4790 797 7.13613690228872
9768 4790 9.61742873395604
5296 9768 2.88543475576592
5410 5296 6.29086756723947
2514 5410 3.49200403457136
9493 2514 8.31240721197741
8988 9493 4.92714653759567
453 8988 1.34359940214406
8001 453 4.34297830117973
7862 8001 1.89909297350351
6340 7862 7.50159280362073
7755 6340 0.109542622205332
3723 7755 6.43862137240834
3219 3723 6.84056293930677
2811 3219 3.17495393582323
2683 2811 3.8465001707149
1300 2683 3.40519801883065
3173 1300 1.61912502362423
295 3173 4.3382266493153
2654 295 7.24077153241975
4912 2654 6.57397473962934
2538 4912 8.52716263422234
6548 2538 5.18281666516391
1534 6548 7.73662581177316
5642 1534 7.40197330120484
6079 5642 9.3503150641855
7115 6079 6.75128282669721
1662 7115 0.14437168923731
2453 1662 7.35340428371845
6817 2453 3.76287902933438
5960 6817 0.0574343194485394
6433 5960 6.07444857204396
2846 6433 9.12758385822631
9536 2846 6.10101973018043
2220 9536 6.06881077989431
5488 2220 1.62191638081932
3767 5488 5.19921514206036
863 3767 9.58758294232279
6937 863 4.20590320314222
1433 6937 2.16517453847953
1296 1433 5.77949360511273
1833 1296 7.05300276419376
5480 1833 2.93630168472578
1685 5480 0.144693852802753
5801 1685 8.51157412467959
6219 5801 3.73000277605922
8476 6219 7.02828415666165
1596 8476 0.251998109084433
7829 1596 6.48151541152092
8054 7829 0.795491489180158
6468 8054 6.07718840292581
5280 6468 6.58608531428168
8777 5280 9.45589565479228
4765 8777 7.99125608904159
1324 4765 8.02923776450502
8741 1324 8.02393165905325
9602 8741 5.6498713585049
8111 9602 9.87576160155509
409 8111 9.60131906917969
5825 409 1.30367438910124
241 5825 7.78452946717042
3757 241 3.04256573614122
7957 3757 2.73153944619441
1287 7957 6.13352290222078
2216 1287 7.70996100328635
1682 2216 0.9865627845981
1729 1682 2.4942168109725
6837 1729 3.01640051246405
6970 6837 8.45056256431864
3891 6970 9.20747307966234
2050 3891 7.27428693003066
5412 2050 2.41977244782472
2904 5412 1.17165015183762
2923 2904 5.61069764216864
4620 2923 6.41993810125019
6110 4620 3.42206877284919
4758 6110 7.27154793046342
4495 4758 0.298860770714207
8119 4495 4.07861260966076
7260 8119 1.03156405258087
57 7260 2.57089263927728
299 57 4.44306645273439
2543 299 0.470342243893249
7874 2543 4.00052869924362
8628 7874 1.4009725033549
2452 8628 0.0810976008956388
4482 2452 3.46371328345771
8422 4482 9.14692006807083
2885 8422 3.2854976180781
9371 2885 1.4104902437121
1066 9371 3.99358449200282
272 1066 3.94783449368614
8514 272 3.8652769038811
3961 8514 3.42761792429211
5212 3961 8.59600977671295
9409 5212 6.48339458344221
7493 9409 4.73285485408756
8924 7493 5.60962468612086
968 8924 1.13464529899932
4143 968 0.686699209123809
7936 4143 3.9242394234947
722 7936 6.74424814978533
9242 722 3.6542489466412
8356 9242 5.29491676342129
8180 8356 9.95743053036083
3250 8180 1.98327730954798
1018 3250 3.22070820253362
1579 1018 6.89855537258094
5732 1579 7.51253676945229
4669 5732 4.72859280367526
7289 4669 7.59336057019784
4674 7289 1.05039688163824
5224 4674 2.11584605880635
5965 5224 4.05544053742727
2335 5965 7.62419884121062
5228 2335 0.52253455364049
3357 5228 4.52029406786611
7829 3357 3.03579266261476
9764 7829 8.38988161470883
9888 9764 6.48940754926482
2966 9888 2.86735239964376
3196 2966 4.54535304262986
8755 3196 4.23629760412542
1839 8755 6.66667837823805
2813 1839 2.17043662456835
6428 2813 8.92096745685659
1322 6428 5.15176039131308
365 1322 4.25025263896455
4466 365 6.17751238867445
6503 4466 2.18090192336756
113 6503 3.18373841321193
6000 113 2.87669348776827
2736 6000 6.25065594378786
835 2736 4.42865564381304
225 835 7.97535309121731
9193 225 5.76573640415543
1528 9193 5.54290357236457
8368 1528 5.53167819940864
7852 8368 9.92170613840404
2566 7852 1.7075629435038
2677 2566 4.45780250463944
5445 2677 9.19956375192793
3178 5445 7.93242520476344
6899 3178 6.62194529358512
1379 6899 5.14465405074052
5627 1379 7.18199812860615
4877 5627 6.3356451456092
8743 4877 7.04332657632673
8130 8743 8.6125177954256
5109 8130 2.46493779486126
8808 5109 2.0699703233085
3265 8808 1.07535496121866
3797 3265 7.93862382809696
8671 3797 4.06420284373876
4071 8671 8.98479147749459
9306 4071 3.11034278177257
1329 9306 5.00191810575078
7208 1329 6.29886925598623
5437 7208 0.805658823916993
4950 5437 0.923574971438619
4970 4950 6.19004417151732
6795 4970 2.27254880966409
2372 6795 8.12024116708574
934 2372 7.62934426038665
5364 934 4.60814257644817
977 5364 4.69884814319879
1331 977 7.60172893686576
6148 1331 6.42504369955784
6877 6148 2.46042747720683
2516 6877 7.1780016007845
9853 2516 3.61036718417768
4130 9853 3.05160020339311
1655 4130 7.48057800731889
8169 1655 5.5648756140398
8069 8169 3.3001326959614
2016 8069 9.4629859276446
3481 2016 1.55456014463798
244 3481 2.16424549882543
5682 244 6.40639751455854
3701 5682 2.32449742367631
3312 3701 8.00957292268382
1677 3312 5.14744867112949
219 1677 0.00174927167012839
7087 219 1.64894563566033
7531 7087 6.43539095850858
7124 7531 1.8052214109262
5415 7124 6.68096687204571
1292 5415 8.13185293207479
9440 1292 0.359453394747824
1205 9440 7.03472942791461
6959 1205 1.87247818706016
3400 6959 2.56120648790979
4242 3400 3.61462747851224
6434 4242 7.80450560804336
6501 6434 2.27245454333445
5928 6501 7.05427045898769
7906 5928 5.8186531247765
7591 7906 0.249211444727955
3832 7591 2.7590249165566
5583 3832 5.81341251480378
662 5583 6.02685293692137
6361 662 8.5168417836665
1441 6361 3.56792086565907
1052 1441 2.59485342129377
6621 1052 6.32477028208545
9881 6621 3.52419563516047
5282 9881 2.99719136750884
2597 5282 3.14870148993432
2008 2597 3.8949761439827
9530 2008 5.37213893284655
500 9530 3.45745483726649
9041 500 3.51558683458276
5874 9041 0.92236360084204
1770 5874 5.3303882427458
1141 1770 0.295483744570397
8377 1141 9.25466350246236
8755 8377 6.59482690112529
1121 8755 2.02224755153662
8384 1121 3.49274536070244
6659 8384 6.42970067069935
6754 6659 4.41130023467966
6487 6754 1.72293338795736
2736 6487 2.07685029689134
6108 2736 2.49443722481796
773 6108 1.02670942198106
5931 773 4.53082665624532
1808 5931 9.88268861891004
7446 1808 4.09532716059967
3201 7446 9.94346786912448
1750 3201 6.5791926855179
6763 1750 9.16136144812317
3333 6763 9.24925637571302
7303 3333 4.50172626121773
7240 7303 3.42661412400258
7360 7240 5.458844084141
9499 7360 3.35576454252017
7721 9499 9.82566359183469
8876 7721 1.2975844320216
7619 8876 3.17264480923615
7658 7619 2.06775887846643
4054 7658 2.65068525118441
2823 4054 0.940412852637955
1577 2823 6.24355165967916
9635 1577 9.1716597554591
3316 9635 1.28647202065228
2655 3316 3.52779486386861
1333 2655 2.55088757414928
5243 1333 4.31737121464177
1213 5243 5.36340194636953
5958 1213 9.24610524137147
7651 5958 3.75352245437671
7410 7651 3.69042257797044
6652 7410 6.46494518946728
1088 6652 7.00267398551215
6764 1088 4.55521879817258
6833 6764 6.53308047299756
8662 6833 6.26621007567142
1792 8662 8.02600849171693
5668 1792 6.67171569000278
4961 5668 1.79818371227039
12 4961 8.37889669189455
6590 12 7.04212846801806
2245 6590 3.13828405926206
8545 2245 2.15890659374988
7181 8545 3.74549250248126
1908 7181 2.18088322869772
5809 1908 8.02031424140456
1162 5809 7.09960931365625
2080 1162 7.13062258276299
2759 2080 8.79932411793686
8318 2759 5.07582500208702
7130 8318 2.87738730814763
6937 7130 4.02504519257864
2453 6937 3.00490794237515
6419 2453 6.46761130948097
1065 6419 4.77088446523791
81 1065 3.10786153741734
3318 81 7.81951041648835
9734 3318 9.23407626491002
1956 9734 6.22238827336016
7043 1956 9.30508668983951
3658 7043 8.64593174968928
1354 3658 2.90162072696877
4093 1354 0.231178097981761
8324 4093 6.43780676883242
2321 8324 4.98177962905867
2382 2321 6.3577922892792
8418 2382 0.67055090267754
2471 8418 6.47072559975673
1138 2471 2.17131797661221
3531 1138 5.9032233970412
6980 3531 5.07790185606719
690 6980 4.45198220253989
7237 690 0.394072985009863
3309 7237 9.26171651253316
16 3309 5.9066903910232
7117 16 4.37769858077306
1780 7117 8.05969106061394
4084 1780 2.2516623647191
9917 4084 4.23107540755549
7093 9917 1.41979540936749
8998 7093 3.31174642780194
4493 8998 5.80830544311841
8818 4493 8.45845643577913
4301 8818 0.223191343426699
9610 4301 0.438899273440647
9047 9610 1.09519902109458
6892 9047 0.732110700371287
6469 6892 7.30857979599083
5636 6469 7.65000843542747
3543 5636 9.55452011871916
6547 3543 5.39556915292362
8498 6547 8.00955515730923
9464 8498 8.89050576420555
7977 9464 2.91974294036709
3695 7977 7.14232766359654
1317 3695 4.82793855329763
8579 1317 5.16054241115864
6968 8579 5.45049744719979
996 6968 1.28894268848139
4577 996 4.60873136583619
8823 4577 0.141120422792191
1431 8823 6.94826784969212
9567 1431 4.98651385407694
1339 9567 6.51620286256449
3243 1339 0.842626144606804
4212 3243 0.47291393035966
5029 4212 6.12500902528634
3352 5029 1.43519640883003
672 3352 6.46088506357028
6705 672 3.10382623184228
967 6705 6.18684054834088
6214 967 6.12681685944612
7989 6214 7.6590608430946
3087 7989 1.57585427050055
7865 3087 4.37055448505671
4718 7865 2.23523985291568
2717 4718 4.08942442942401
3758 2717 7.16897506068097
8439 3758 2.93244777983087
55 8439 1.07246185577711
8067 55 0.127222233340483
9786 8067 5.84199735980651
888 9786 7.88338142578279
2175 888 0.000387929728482561
830 2175 7.50957551609286
5737 830 0.274425169448484
49 5737 4.93001082144755
2570 49 5.18473231918623
3645 2570 8.8555462334558
9139 3645 0.216932152536238
2709 9139 7.86410763442714
5026 2709 8.51278508193477
7056 5026 7.88920771682495
996 7056 6.34972675186066
7371 996 5.48060061340603
4484 7371 3.54717611052312
3518 4484 0.595761695254389
3268 3518 0.709415920028
696 3268 3.54441591493721
7027 696 6.53034601706484
5053 7027 6.51144628734283
6055 5053 3.66880349602003
2498 6055 0.328150636404949
7253 2498 3.65951147909758
8604 7253 0.881182716874598
9313 8604 3.44038738851697
8714 9313 7.80706637157063
2795 8714 5.11949076915844
8298 2795 6.51361163112181
1390 8298 9.12314785113939
7064 1390 5.72484273010783
9604 7064 9.69083331573135
1828 9604 8.8213730257139
9391 1828 2.42354725976515
3286 9391 2.43298388753285
5749 3286 1.14327526822283
8921 5749 8.7551869049808
4467 8921 6.355489927078
6733 4467 4.65872435693708
5956 6733 9.07962116362231
3496 5956 6.12349493167596
8445 3496 1.46031861450371
2917 8445 8.17073329892732
3884 2917 2.41272991750325
7515 3884 0.13512644498558
6957 7515 1.38675252669021
7150 6957 2.6888698111804
4235 7150 3.23836148702132
3755 4235 4.91065535073016
8162 3755 0.031999698687919
7788 8162 7.32369476401825
2156 7788 2.50921867856594
6781 2156 5.17881751266469
5516 6781 1.86910481098653
9827 5516 7.33339787340977
3159 9827 6.62059669772137
6251 3159 1.40756139878373
7609 6251 5.57192159256449
9571 7609 9.05025182780573
2775 9571 5.78563116419364
4343 2775 4.21500786153768
8072 4343 8.59792709710735
8932 8072 7.45565841021286
1490 8932 0.908213439359464
9576 1490 5.06379805586629
3759 9576 7.00042326255147
3567 3759 0.0723046819134865
7197 3567 5.55422023909362
2602 7197 3.96301162395599
4 2602 0.415499289109
2465 4 1.59390041923697
4326 2465 3.57678262953076
5612 4326 5.18504040062691
7570 5612 6.90545649593066
7915 7570 5.98742111978904
6097 7915 0.968897628418155
5972 6097 8.85050601825622
7160 5972 6.13922544156242
3798 7160 6.67973401954551
3956 3798 2.59676375971541
6371 3956 9.64251291514369
3779 6371 2.25163321835243
7082 3779 0.879937687216419
6109 7082 0.609800034097567
8353 6109 3.882231376226
5101 8353 9.6472069559643
2053 5101 1.09069888728694
5319 2053 1.52838595301777
3435 5319 2.73100836004584
5079 3435 6.00052769415317
9369 5079 5.42632352814135
4640 9369 3.27793825898571
6182 4640 2.37990699088225
6492 6182 6.75397690996068
2295 6492 8.48225163667617
8605 2295 1.76801827971818
6593 8605 1.74577871994824
3838 6593 4.52504610948512
662 3838 6.19011942580894
6527 662 9.00774183881797
4936 6527 4.41367528456208
1070 4936 5.0092080193831
9010 1070 1.34448464628857
4048 9010 1.20384183063724
783 4048 4.34861071919851
7026 783 8.2006760382588
9139 7026 1.3017645392139
8836 9139 5.80531168198181
9409 8836 4.24538679732603
5076 9409 0.0522067330972575
8867 5076 5.72888883066636
6426 8867 1.0386360483125
2932 6426 1.29339840793659
2521 2932 5.05642829089783
8189 2521 0.218623334863217
2590 8189 0.120193217099747
645 2590 7.60403849567393
9587 645 4.65500596066409
1207 9587 1.09047285723758
9342 1207 5.03749181598781
2806 9342 1.58152531846678
7442 2806 9.86828364590639
7232 7442 7.76052521385136
2717 7232 1.55848254842486
4854 2717 2.11367790157322
9654 4854 9.08686893281345
7263 9654 1.69055130854755
1785 7263 7.958263804415
4463 1785 9.61736869194237
1690 4463 3.57795696424905
2700 1690 5.11612933424797
7 2700 4.8450781190488
2174 7 6.69408554179977
8660 2174 3.93301669473022
1579 8660 8.50551428980278
2047 1579 2.42257457646819
7412 2047 6.43423827536264
2352 7412 0.419791186543144
3888 2352 3.01542712879804
1357 3888 4.54289038192233
5634 1357 8.2545482175912
4805 5634 9.00039173215294
1597 4805 3.08689098172746
6511 1597 5.98518294957049
9086 6511 9.56106218888248
7133 9086 2.63859371306371
901 7133 4.76369501793467
7114 901 0.536821978688273
3158 7114 6.50103559461268
9155 3158 4.44327023028496
3901 9155 7.31801963873234
3355 3901 2.65952911593335
